0,NaN,1.15347962441832,NaN,NaN,NaN,5.77506927378813,0.685422680179105,NaN,NaN,2.33094744340038,1.85386737108308,0.540563407262128,NaN,1.33205466993761,NaN,NaN,1.70257226226385,1.36965111645897,1.13595788984867,1.15723510651978,1.64003875168393,1.53395583418223,5.63560576597097,0.67032211291727,0.540552024860652,0.335111664774484,2.31687617509621,1.82922915065234,0.0853377658454801,0.610320890332459,1.29475039439041,2.42903828459866,1.29346021672562,1.85904542345962
0.0256410256410256,NaN,1.13548908881438,NaN,NaN,NaN,6.41329980589222,0.739490866105603,NaN,NaN,2.49836166813287,1.9413513516165,0.411417539254683,NaN,1.16408648078117,NaN,NaN,1.673655679416,1.34186747333635,1.14445318504178,1.13928766217733,1.52354532704005,1.53147145120356,5.18678659043027,0.641718825978496,0.528034643587901,0.363887830068763,2.15595152189186,1.72332948564207,0.423684437138587,0.685880706942936,1.41405229646484,2.48920284653823,1.07743258149147,1.83976726689607
0.0512820512820513,NaN,1.11749855321045,NaN,NaN,NaN,7.05153033799632,0.793559052032101,NaN,NaN,2.66577589286537,2.02883533214993,0.282271671247239,NaN,0.996118291624737,NaN,NaN,1.64473909656815,1.31408383021372,1.15294848023489,1.12134021783489,1.40705190239618,1.52898706822489,4.73796741488957,0.613115539039723,0.51551726231515,0.392663995363042,1.99502686868751,1.61742982063181,0.762031108431694,0.761440523553413,1.53335419853926,2.54936740847781,0.861404946257311,1.82048911033251
0.0769230769230769,NaN,1.09950801760651,NaN,NaN,NaN,NaN,0.8476272379586,NaN,NaN,2.83319011759787,2.11631931268335,0.153125803239794,NaN,0.828150102468303,NaN,NaN,NaN,1.3027795176708,1.161443775428,1.10339277349245,1.30883842221413,1.52650268524622,4.28914823934887,0.58451225210095,0.502999881042399,0.421898491718082,1.83410221548317,1.51153015562154,1.1003777797248,0.83700034016389,1.65265610061369,2.60953197041738,0.697053602260193,1.80121095376896
0.102564102564103,NaN,NaN,NaN,NaN,NaN,NaN,0.921474300235056,NaN,NaN,2.86664131320677,2.20380329321677,0.137826812080243,NaN,0.660181913311868,NaN,NaN,NaN,1.31846789668312,1.16993907062111,1.08544532915,1.22907500272078,1.52031530479259,3.84032906380817,0.555908965162176,0.490444172549659,0.451498694952985,1.68207538599492,1.41332434273333,1.43872445101791,0.912560156774367,1.76782260866615,2.66969653235695,0.603844494545472,1.7702524384886
0.128205128205128,NaN,NaN,NaN,NaN,NaN,NaN,0.997053183349988,NaN,NaN,2.80770107329241,2.27958778227752,0.144831224800421,NaN,NaN,NaN,NaN,NaN,1.33415627569543,1.17991095774691,1.07007595308292,1.15406701232134,1.51391957372389,3.45533377792942,0.535694693145917,0.477864820011062,0.483138691665725,1.54099396727781,1.31779157169756,1.83151830193971,0.983044188160566,1.8627145512519,2.71208334427731,0.640826796159865,1.73122778133273
0.153846153846154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.34870277077013,NaN,NaN,NaN,NaN,NaN,NaN,1.34428541879832,1.19008472313471,1.05536210305932,1.09925016532621,1.50181661178722,3.08613971977688,0.527054662160613,0.467433160220033,0.516185246899019,1.40320837951536,1.22621629313313,2.59687018278182,1.05179195305245,1.95760649383765,2.73534772401191,0.788929191242503,1.66780801100472
0.179487179487179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.35296784041245,1.2019361481666,1.04449188523801,1.04443331833108,1.48610338483246,2.75559399590164,0.518414631175309,0.458294782017887,0.554676445627656,1.28777863234544,1.15028998101054,3.36222206362392,1.12143671480466,2.03359946756501,2.75861210374651,0.752842620840932,1.58833801666717
0.205128205128205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.36353698278536,1.21682421091193,1.04024262323127,1.00851288383526,1.46711156843994,2.4585281156076,0.53033693639815,0.457113281105169,0.596399180941527,1.17234888517552,1.07436366888796,3.43255142179881,1.21589319052706,2.0883067763029,2.75280391848806,0.621141095495759,1.50439855099644
0.230769230769231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.38129351507338,1.23171227365727,1.03599336122453,0.975082596360895,1.43961862728378,2.17888089653722,0.545419198335949,0.460608127255794,0.642197337228197,1.08321316737099,NaN,2.64907554787738,1.31034966624946,2.14301408504079,2.73623423188659,0.569639843847069,1.41765887468981
